PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,,relevant?
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726628478605521186,"The IDF with the COGAT facilitated the safe evacuation of newborn babies from Shifa Hospital for medical treatment in Egypt. IDF teams on the ground supported UN teams in the evacuation, utilizing incubators supplied by Israel. More details: http://bit.ly/49GVQVR",Jerusalem_Post,26,42,122,9.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726561620602548403,A grieving grandmother bids a final farewell for her slain granddaughter in #Gaza.,QudsNen,61,1.6K,1.9K,51K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726560204722975072,Activists occupy the Thales Australia office in Melbourne to call for an end to Australian complicity in Israel's genocide in Gaza.,QudsNen,12,296,493,15K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720139268310360470,These were our families.,Israel,894,1K,4.8K,534K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720104223260414118,,Israel,3,7,201,8.6K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720101971430875584,Disturbing content:They played with heads they severed and then were asked to document it. Hamas must be eradicated.,Israel,4.8K,3.4K,6.1K,1.1M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726620890950238578,"Celebrity plastic surgeon, Dr. Ira Savetsky, offers free plastic or reconstructive surgery to Jews who have experienced a hate crime or were injured during the October 7 massacre.By @ZvikaKlein #Israel | #Antisemitism",Jerusalem_Post,13,33,137,9.5K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726620717419241586,"On #WorldChildrensDay, 40 children in Gaza remain hostages of terrorists, robbed of their innocence after witnessing unspeakable horrors. Our thoughts and hopes are with them until they're safely back home.: IDF",Jerusalem_Post,173,123,240,16K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726619312440619324,Running out of dinner ideas? Tired of the same old omelets and toast? Need a hassle-free meal for a group of hungry kids?Here's a quick and easy recipe for homemade pizza dough with just two ingredients. Try it out!#Pizza | #recipe,Jerusalem_Post,4,2,7,7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726616674714234920,"“Everyone uses perfumes no matter where they’re from. Given that I live in the UAE, an Arab country where fragrance is a huge part of the culture, it just made sense to go ahead with this idea.”#Culture #Perfume #UAE",Jerusalem_Post,5,4,10,7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726611521646833881,"On October 7, Israel Police officer Sapir Cohen rushed to Sderot to help fight off Hamas terrorists. When the terrorists wounded her leg on her way to the city, she had to find a way to push through and survive.#Israel | #HamasMassacre",Jerusalem_Post,25,44,208,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726558419190956534,"The bereaved father was out trying to buy some food for his family when an Israeli airstrike hit the school where the displaced family were sheltered in Bureij refugee camp, central #Gaza.When the father returned, he found his children as dead bodies.",QudsNen,68,2.5K,2.4K,79K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726556082225529189,"English entrepreneur Oliver Cookson: ""I have made the decision to divest from any Israeli businesses within my portfolio  c.(£500m), along with arms companies.""",QudsNen,15,239,610,21K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726555795603468659,"Israeli occupation forces demolish a Palestinian-owned building in the village of Az-Zaayem, east of occupied Jerusalem.",QudsNen,26,821,715,22K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726553453634228615,The Government Media Office in Gaza: We hold the international community and the Israeli occupation fully responsible for the deteriorating humanitarian situation and the depletion of food items from markets and shops in the Gaza Strip. Israel and the international…,QudsNen,16,354,422,21K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726551267789693409,"Dozens of civilian casualties in a series of Israeli airstrikes this afternoon in Rafah, south of the #Gaza Strip.",QudsNen,17,329,353,17K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726610841808884033,"On Sunday, police in three local communities responded to bomb threats at houses of worship, heightening concerns for the Jewish community amidst ongoing tensions related to the war in Israel.#Antisemitism #Synagogue #Jewish",Jerusalem_Post,8,8,25,7.1K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726610345601704434,"The @IDF's Unit 504, the military’s human spying version of the Mossad, has been vital in unmasking Hamas’s abuse of hospitals for a variety of terror and military purposes. @jeremybob1 reports.",Jerusalem_Post,21,52,126,9.6K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726608838823162129,"What does physics tells us about Black Holes, and infalling astronauts? What is the fate of the astronaut inside the Black Hole ?According to the Kabbalah of Information, they will find themselves in another world!  #kabbalah | #astronaut | #SpaceX",Jerusalem_Post,9,1,7,6.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726608028177433046,"Deputy Knesset Speaker Nissim Vaturi doubled down on his call to ""burn Gaza"" in an interview with 103 FM on Monday. @AriellaMarsden reports.",Jerusalem_Post,9,12,18,8.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726606377773350971,"The Education Ministry has information on only three-quarters of evacuated children, according to evidence heard in a joint meeting of the Knesset’s Health and Education Committees on Monday#education #specialneeds #HamasMassacre",Jerusalem_Post,6,6,9,7.2K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726547469671047552,"Journalist Ahmed Al-Barsh, speaking from inside the Indonesian Hospital: The Indonesian Hospital is being targeted by a heavy barrage of gunfire amid a tight siege by Israeli tanks The Israeli occupation forces are isolating the hospital by bulldozing the streets leading…",QudsNen,43,1K,933,57K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726545903241060442,"Casualties among innocent civilians in an Israeli airstrike targeting a school housing displaced people in Bureij refugee camp, in the central Gaza Strip.#GazaGenocide #CeasefireInGazaNOW",QudsNen,38,827,772,22K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726544467887268178,"English entrepreneur Oliver Cookson: ""I have made the decision to divest from any Israeli businesses within my portfolio  c.(£500m), along with arms companies.""",QudsNen,20,235,777,30K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726541335702696398,An innocent baby sustains injuries in an Israeli airstrike in #Gaza.,QudsNen,45,714,1K,28K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726535361675817271,"A picture of #Palestinian youth Mohammad Sarahin, who was killed by Israeli occupation forces in the town of Beit Ula, north of Hebron in the occupied West Bank, this morning.",QudsNen,32,330,430,16K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1719995244962292011,"Disturbing content “Two sets of rib cages, one smaller, with a wire, tied together.” The bodies of Israeli men, women, children and babies murdered by Hamas were so dismembered that forensic specialists are having trouble identifying them.  @CNN, @jaketapper",Israel,1.6K,3.2K,5.6K,310K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719780926614274509,We will never let October 7th happen again. This is the war we are fighting. #HamasisISIS,Israel,4.3K,2.1K,12K,423K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719772669858422791,Thank you to our friends in the Czech Republic for your unwavering support during these horrific times. We will never forget this,Israel,1.9K,5.9K,40K,1.2M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719768140001755395,Bring our beautiful families home,Israel,1.7K,4.7K,16K,342K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719767211605111280,Viewer discretion: This is surveillance from the city of Sderot on October 7. Hamas terrorists shot at civilians who tried to escape and fired an anti-tank missile at a vehicle.Some of you have a short memory. We don’t. #HamasisISIS,Israel,1.1K,2K,4.2K,228K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719754718220525757,They drank dates and water. They then shot at a safe room until the crying of the children inside stopped.The crying stopped because the children were dead.Hamas is no less evil than ISIS.,Israel,1.8K,6K,12K,945K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719749758317715695,"We will never be able to turn back time. But at the very least, please help us bring our families home. #BringThemHome",Israel,1.2K,3.4K,10K,207K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719717300943679546,This is footage of a Hamas rocket which exploded in the middle of a major highway in Israel.Miraculously there were only minor injuries. Israelis please pay attention to the guidelines of the Home Front Command. They can save lives.,Israel,963,1.4K,4.1K,291K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/1/2023,https://twitter.com/Israel/status/1719708839598080387,Thank you . Now let’s get these posters up everywhere so we can bring our families home. #BringThemHome,Israel,1.6K,2.2K,9.9K,495K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726602730410746176,"With the rise of campus antisemitism around the world, The Technion-Israel Institute of Technology in Haifa invites Jewish students and researchers abroad to join their academic community in Israel#Israel | #Antisemitism",Jerusalem_Post,10,19,41,7.6K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726601625362714834,"""Fourteen residents of Kibbutz Nahal Oz were murdered, 20 are still missing, and five, including my  brother-in-law are confirmed as hostages"".Moshe Emilio Lavi addresses congressmen at the the Capitol. #ICYMI | @IsraelAllies",Jerusalem_Post,17,19,59,7.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726600553344713042,"The home of a #Lebanese parliament member from the #AmalShiite movement in southern Lebanon, Kablan Kablan, was damaged by #IDFAireStrikes, Israeli media reported on Monday.",Jerusalem_Post,8,4,22,6.6K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726592538419826776,"A photo of IDF soldiers, uploaded on Monday, shows them standing in front of Gaza's Supreme Court, according to Israeli media.#IDF | #Gaza | #GazaSupremeCourt",Jerusalem_Post,17,7,26,7.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726591096720130270,"In the midst of the ongoing 45-day conflict with Hamas, Ya'akov Margi (Shas), Welfare and Social Security Minister, has made a surprising call for the formation of a broad national unity government.",Jerusalem_Post,10,5,13,7.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726588630108635232,"Prime Minister Benjamin Netanyahu seeks to pass a law that would make it illegal for censorship to approve the publication of leaked conversations from cabinet meetings, @AriellaMarsden reports >>#Israel | Read more below:",Jerusalem_Post,15,8,31,8.2K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726531434540654827,"Israeli tanks are besieging the Indonesian Hospital in northern #Gaza right now, shooting at the hospital and neighboring buildings.",QudsNen,73,2K,1.6K,95K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726529638027939912,"When this young man arrives at the scene of the Israeli bombardment, people ask him to call his friend to determine his location under the rubble. He man is traumatized that his hands cannot hold the mobile phone. #Gaza",QudsNen,25,767,926,34K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726525767079641164,A mass funeral prayer was held this morning for scores of victims of the nonstop Israeli bombardment in Gaza.,QudsNen,20,557,579,17K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726524394829226328,"- Father: ""Tell me she's breathing.""- Doctor: ""Say Alhamdulillah (praise be to Allah).""A bereaved father in #Gaza breaks down after being informed his little daughter has died of her wounds sustained from Israeli bombardment.",QudsNen,44,1.1K,1.4K,44K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726521553901281415,Thousands have taken to the streets in Denmark in solidarity with the Palestinian people amid the Israeli continuing genocide in Gaza.,QudsNen,19,239,528,15K,524869533,https://twitter.com/QudsNen,,,TRUE
